Name;ID;Country;Rank 3 Year;Rank 2 Year;Rank 1 Year;Rank 0 Year;Ideal Rank;Max Skill;Traits;Skill;Experience;Loyalty;Type;Picture;Start Year;End Year;x
7 ドミトリー・ガルノフ;10783;SOV;1941;1945;1990;1990;2;7;4096;1;0;5;2;L10783;1941;1990;x
5 パベル・ガモフ;10784;SOV;1939;1944;1990;1990;2;5;0;1;0;5;0;L10784;1939;1972;x
5 ニコライ・ガピチ;10785;SOV;1930;1990;1990;1990;3;5;0;0;0;5;0;L10785;1930;1953;x
5 ニコライ・ガブリレンコ;10786;SOV;1939;1943;1990;1990;2;5;0;1;0;5;0;L10786;1939;1990;x
6 ペトル・ゲルヴィク;10787;SOV;1930;1990;1990;1990;3;6;512;1;0;5;0;L10787;1930;1953;x
6 S・ゲニアトゥーリン;10788;SOV;1942;1990;1990;1990;3;6;4;1;0;5;0;L10788;1942;1946;x
6 イヴァン・ゲオルギエフ;10789;SOV;1938;1945;1990;1990;2;6;16384;1;0;5;2;L10789;1938;1950;x
5 イヴァン・ゲラセフ;10790;SOV;1943;1990;1990;1990;3;5;0;0;0;5;0;L10790;1943;1990;x
6 バシリ・ゲラシメンコ;10791;SOV;1930;1941;1990;1990;2;6;12;1;0;5;0;L10791;1930;1953;x
6 イヴァン・ゲラシモフ;10792;SOV;1939;1990;1990;1990;3;6;4;1;0;5;0;L10792;1939;1968;x
6 ミハイル・ギルショヴィッチ;10793;SOV;1941;1990;1990;1990;3;6;0;1;0;5;0;L10793;1941;1947;x
6 ステパン・グラディシェフ;10794;SOV;1941;1990;1990;1990;3;6;0;0;0;5;0;L10794;1941;1955;x
6 バシリ・グラゴレフ;10795;SOV;1939;1944;1947;1990;1;6;256;1;0;5;0;L10795;1939;1947;x
5 アレクセイ・グラズコフ;10796;SOV;1930;1990;1990;1990;3;5;0;0;0;5;0;L10796;1930;1943;x
7 イヴァン・グレボフ;10797;SOV;1941;1950;1960;1990;1;7;5;1;0;5;0;L10797;1941;1972;x
6 ペトル・グリンスキー;10798;SOV;1939;1990;1990;1990;3;6;16;2;0;5;0;L10798;1939;1952;x
6 ミハイル・グルホフ;10799;SOV;1939;1945;1990;1990;2;6;2;1;0;5;0;L10799;1939;1947;x
6 ニキフォル・グルシェンコフ;10800;SOV;1942;1950;1990;1990;2;6;8192;1;0;5;2;L10800;1942;1959;x
5 アレクサンドル・ゴルドヴィッチ;10801;SOV;1939;1945;1990;1990;2;5;32;1;0;5;0;L10801;1939;1975;x
5 アニシム・ゴロスコ;10802;SOV;1943;1990;1990;1990;3;5;0;1;0;5;0;L10802;1943;1955;x
6 ボリス・ゴロヴィチェネル;10803;SOV;1942;1990;1990;1990;3;6;0;0;0;5;0;L10803;1942;1990;x
5 バシリ・ゴロブキン;10804;SOV;1942;1950;1958;1990;1;5;1;1;0;5;0;L10804;1942;1986;x
5 ウラジーミル・ゴルシュケヴィッチ;10805;SOV;1939;1954;1990;1990;2;5;2;1;0;5;0;L10805;1939;1964;x
6 ウラジーミル・ゴルバチョフ;10806;SOV;1941;1990;1990;1990;3;6;4;1;0;5;0;L10806;1941;1948;x
4 イヴァン・ゴルバティク;10807;SOV;1939;1990;1990;1990;3;4;1;1;0;5;0;L10807;1939;1957;x
4 バシリ・ゴリシュニ;10808;SOV;1942;1950;1990;1990;2;4;0;1;0;5;0;L10808;1942;1962;x
5 タラス・ゴロベツ;10809;SOV;1944;1990;1990;1990;3;5;2;1;0;5;0;L10809;1944;1960;x
6 イウデル・ゴロディンスキー;10810;SOV;1930;1990;1990;1990;3;6;2;1;0;5;0;L10810;1930;1962;x
6 バサン・ゴロドヴィコフ;10811;SOV;1942;1950;1990;1990;2;6;4;2;0;5;0;L10811;1942;1961;x
6 アレクセイ・ゴロクホフ;10812;SOV;1930;1940;1950;1990;1;6;0;0;0;5;0;L10812;1930;1963;x
5 セルゲイ・ゴロクホフ;10813;SOV;1941;1990;1990;1990;3;5;0;1;0;5;0;L10813;1941;1974;x
6 セルゲイ・ゴルシコフ;10814;SOV;1937;1943;1990;1990;2;6;16;1;0;5;0;L10814;1937;1990;x
3 アレクセイ・ゴトヴシェフ;10815;SOV;1930;1940;1990;1990;2;3;0;0;0;5;0;L10815;1930;1969;x
5 ヴィクトル・グラチョフ;10816;SOV;1942;1952;1990;1990;2;5;0;1;0;5;2;L10816;1942;1961;x
6 アレクセイ・グレチュキン;10817;SOV;1930;1939;1990;1990;2;6;8;2;0;5;0;L10817;1930;1954;x
5 イヴァン・グレチュコシー;10818;SOV;1945;1990;1990;1990;3;5;4;1;0;5;0;L10818;1945;1985;x
6 レオニード・グレディナレンコ;10819;SOV;1943;1990;1990;1990;3;6;0;0;0;5;0;L10819;1943;1990;x
6 ドミトリー・グレンダル;10820;SOV;1942;1946;1990;1990;2;6;4096;1;0;5;2;L10820;1942;1973;x
5 ウラジーミル・グレンダル;10821;SOV;1930;1930;1930;1990;1;5;513;1;0;5;0;L10821;1930;1940;x
5 ミハイル・グリアゾノフ;10822;SOV;1943;1990;1990;1990;3;5;32;1;0;5;0;L10822;1943;1955;x
5 ヴィアチェスラフ・グリデネフ;10823;SOV;1941;1990;1990;1990;3;5;256;1;0;5;0;L10823;1941;1960;x
6 バシリ・グリゴーリエフ;10824;SOV;1941;1990;1990;1990;3;6;128;2;0;5;0;L10824;1941;1948;x
6 イヴァン・グリゴレヴィスキー;10825;SOV;1943;1947;1990;1990;2;6;0;2;0;5;0;L10825;1943;1982;x
7 イヴァン・グリシン;10826;SOV;1940;1945;1950;1990;1;7;0;1;0;5;0;L10826;1940;1951;x
6 ペトル・グリシン;10827;SOV;1941;1990;1990;1990;3;6;128;1;0;5;0;L10827;1941;1990;x
5 ニコライ・グリチュイン;10828;SOV;1941;1946;1990;1990;2;5;0;0;0;5;0;L10828;1941;1966;x
6 ドミトリー・グリセンコ;10829;SOV;1940;1990;1990;1990;3;6;128;1;0;5;0;L10829;1940;1954;x
6 ミハイル・グロマディン;10830;SOV;1940;1945;1951;1990;1;6;0;1;0;5;2;L10830;1940;1954;x
6 ミハイル・グロモフ;10831;SOV;1942;1947;1955;1990;1;6;0;1;0;5;2;L10831;1942;1985;x
6 コンスタンチン・グルシュヴォイ;10832;SOV;1939;1945;1955;1990;1;6;2;1;0;5;0;L10832;1939;1982;x
4 アントリー・グルイズロフ;10833;SOV;1943;1950;1958;1990;1;4;0;0;0;5;0;L10833;1943;1974;x
5 アレクセイ・グンドリン;10834;SOV;1938;1990;1990;1990;3;5;0;0;0;5;0;L10834;1938;1990;x
5 クズマ・グルロフ;10835;SOV;1930;1938;1990;1990;2;5;0;0;0;5;0;L10835;1930;1943;x
6 ヨシフ・グサコヴィスキー;10836;SOV;1943;1950;1960;1990;1;6;130;1;0;5;0;L10836;1943;1995;x
6 ドミトリー・グーセフ;10837;SOV;1930;1941;1950;1990;1;6;2;1;0;5;0;L10837;1930;1955;x
6 イヴァン・グーセフ;10838;SOV;1943;1990;1990;1990;3;6;0;1;0;5;0;L10838;1943;1976;x
5 コンスタンチン・グーセフ;10839;SOV;1937;1940;1990;1990;2;5;0;1;0;5;2;L10839;1937;1942;x
6 ニコライ・グーセフ;10840;SOV;1941;1944;1950;1990;1;6;4;1;0;5;0;L10840;1941;1962;x
5 アレクサンドル・グヴォズドコフ;10841;SOV;1941;1945;1990;1990;2;5;0;0;0;5;0;L10841;1941;1953;x
6 ミハイル・ヤゴディン;10842;SOV;1944;1990;1990;1990;3;6;16;1;0;5;0;L10842;1944;1974;x
5 アントン・ヤキモヴィッチ;10843;SOV;1943;1990;1990;1990;3;5;0;1;0;5;0;L10843;1943;1944;x
5 アレクセイ・ヤコヴレフ;10844;SOV;1942;1950;1990;1990;2;5;0;0;0;5;0;L10844;1942;1991;x
5 パベル・ヤコヴレフ;10845;SOV;1943;1990;1990;1990;3;5;0;0;0;5;0;L10845;1943;1944;x
6 フセヴォロド・ヤコヴレフ;10846;SOV;1930;1939;1990;1990;2;6;8;1;0;5;0;L10846;1930;1947;x
5 アレクセイ・ヤマノフ;10847;SOV;1944;1990;1990;1990;3;5;0;1;0;5;0;L10847;1944;1964;x
6 イヴァン・ヤルキン;10848;SOV;1939;1990;1990;1990;3;6;128;2;0;5;0;L10848;1939;1951;x
5 アレクセイ・イグナチェフ;10849;SOV;1930;1930;1990;1990;3;5;520;1;0;5;0;L10849;1930;1947;x
6 セルゲイ・イグナチェフ;10850;SOV;1930;1990;1990;1990;3;6;64;1;0;5;0;L10850;1930;1969;x
5 アレクサンドル・イグナトフ;10851;SOV;1942;1990;1990;1990;3;5;0;1;0;5;0;L10851;1942;1956;x
6 ニコライ・イグナトフ;10852;SOV;1940;1950;1990;1990;2;6;4;1;0;5;0;L10852;1940;1959;x
5 ニコライ・イコニーコフ;10853;SOV;1943;1990;1990;1990;3;5;0;0;0;5;0;L10853;1943;1944;x
5 アレクサンドル・イリイン＝ミトケヴィッチ;10854;SOV;1942;1990;1990;1990;3;5;32;1;0;5;0;L10854;1942;1990;x
6 アレクセイ・イナウリ;10855;SOV;1941;1950;1955;1990;1;6;16;1;0;5;0;L10855;1941;1990;x
6 イオナス・イオディシュウス;10856;SOV;1930;1990;1990;1990;3;6;0;1;0;5;0;L10856;1930;1941;x
5 アレクセイ・イオノフ;10857;SOV;1941;1990;1990;1990;3;5;8192;1;0;5;2;L10857;1941;1942;x
6 ペトル・イオノフ;10858;SOV;1944;1990;1990;1990;3;6;0;2;0;5;2;L10858;1944;1968;x
6 グスタフ・イオンソン;10859;SOV;1930;1930;1990;1990;2;6;516;2;0;5;0;L10859;1930;1942;x
6 コンスタンチン・イサエフ;10860;SOV;1941;1990;1990;1990;3;6;1;1;0;5;0;L10860;1941;1983;x
3 アレクセイ・イサコフ;10861;SOV;1941;1990;1990;1990;3;3;0;0;0;5;0;L10861;1941;1990;x
6 ゲオルギー・イサコフ;10862;SOV;1941;1990;1990;1990;3;6;4;1;0;5;0;L10862;1941;1961;x
5 ドミトリー・ユディチェフ;10863;SOV;1941;1990;1990;1990;3;5;0;1;0;5;0;L10863;1941;1945;x
6 パベル・ユーディン;10864;SOV;1941;1990;1990;1990;3;6;130;1;0;5;0;L10864;1941;1956;x
6 イヴァン・ユーディンテセフ;10865;SOV;1942;1990;1990;1990;3;6;0;2;0;5;0;L10865;1942;1965;x
6 イヴァン・ユキヒムチュク;10866;SOV;1940;1990;1990;1990;3;6;4096;1;0;5;2;L10866;1940;1963;x
6 ニコライ・ユーピリン;10867;SOV;1941;1990;1990;1990;3;6;128;1;0;5;0;L10867;1941;1959;x
6 イワン・ユシュチュク;10868;SOV;1939;1990;1990;1990;3;6;128;2;0;5;0;L10868;1939;1990;x
6 バシリ・ユシュケヴィッチ;10869;SOV;1930;1941;1945;1990;1;6;5;1;0;5;0;L10869;1930;1951;x
5 エフゲニー・ユステリンク;10870;SOV;1943;1990;1990;1990;3;5;0;0;0;5;0;L10870;1943;1974;x
6 イヴァン・イヴァニン;10871;SOV;1941;1990;1990;1990;3;6;128;1;0;5;0;L10871;1941;1951;x
6 アレクサンドル・イワノフ;10872;SOV;1941;1990;1990;1990;3;6;4;2;0;5;0;L10872;1941;1944;x
5 ヒョードル・イワノフ;10873;SOV;1940;1941;1990;1990;2;5;0;1;0;5;0;L10873;1940;1973;x
6 ゲオルギー・イワノフ;10874;SOV;1940;1945;1990;1990;2;6;4096;1;0;5;2;L10874;1940;1947;x
5 パベル・イワノフ;10875;SOV;1941;1990;1990;1990;3;5;0;0;0;5;0;L10875;1941;1990;x
5 ペトル・イワノフ;10876;SOV;1941;1990;1990;1990;3;5;4;1;0;5;0;L10876;1941;1942;x
6 セメン・イワノフ;10877;SOV;1943;1945;1968;1990;1;6;12;1;0;5;0;L10877;1943;1992;x
5 セルゲイ・イワノフ;10878;SOV;1937;1990;1990;1990;3;5;128;1;0;5;0;L10878;1937;1945;x
6 バシリ・イワノフ;10879;SOV;1942;1990;1990;1990;3;6;0;0;0;5;0;L10879;1942;1990;x
5 ニコライ・イワノフスキー;10880;SOV;1942;1990;1990;1990;3;5;2;0;0;5;0;L10880;1942;1943;x
6 スタニスラフ・イワノフスキー;10881;SOV;1942;1990;1990;1990;3;6;8;1;0;5;0;L10881;1942;1975;x
6 エフィム・カバノフ;10882;SOV;1941;1990;1990;1990;3;6;128;1;0;5;0;L10882;1941;1954;x
6 セルゲイ・カバノフ;10883;SOV;1941;1948;1955;1990;1;6;64;1;0;5;0;L10883;1941;1973;x
4 ミハイル・カラシニク;10884;SOV;1942;1950;1955;1990;1;4;1;0;0;5;0;L10884;1942;1972;x
5 コンスタンチン・カラシニコフ;10885;SOV;1945;1950;1990;1990;2;5;0;0;0;5;0;L10885;1945;1990;x
5 イヴァン・カリアディン;10886;SOV;1942;1990;1990;1990;3;5;128;1;0;5;0;L10886;1942;1989;x
5 アレクサンドル・カリアギン;10887;SOV;1937;1944;1990;1990;2;5;32;0;0;5;0;L10887;1937;1990;x
6 ペトル・カリニチェンコ;10888;SOV;1941;1990;1990;1990;3;6;128;1;0;5;0;L10888;1941;1963;x
5 グリゴリー・カリーニン;10889;SOV;1941;1990;1990;1990;3;5;0;0;0;5;0;L10889;1941;1949;x
6 イヴァン・カリーニン;10890;SOV;1943;1990;1990;1990;3;6;128;1;0;5;0;L10890;1943;1964;x
6 ニコライ・カマニン;10891;SOV;1942;1949;1955;1990;1;6;65536;1;0;5;2;L10891;1942;1982;x
6 ステパン・カリーニン;10892;SOV;1930;1941;1990;1990;2;6;8;1;0;5;0;L10892;1930;1956;x
6 グリゴリー・カリノフスキー;10893;SOV;1943;1990;1990;1990;3;6;2;1;0;5;0;L10893;1943;1975;x
5 パベル・カリノフスキー;10894;SOV;1943;1990;1990;1990;3;5;0;0;0;5;0;L10894;1943;1971;x
6 アルフレッド・カリニン;10895;SOV;1944;1990;1990;1990;3;6;0;2;0;5;0;L10895;1944;1967;x
5 イヴァン・カメンスキー;10896;SOV;1943;1990;1990;1990;3;5;0;1;0;5;2;L10896;1943;1990;x
6 イヴァン・カメラ;10897;SOV;1941;1945;1950;1990;1;6;4;2;0;5;0;L10897;1941;1952;x
6 アレクサンドル・カピトキニン;10898;SOV;1930;1941;1990;1990;2;6;256;2;0;5;0;L10898;1930;1950;x
5 セルゲイ・カプースチン;10899;SOV;1930;1990;1990;1990;3;5;0;1;0;5;0;L10899;1930;1974;x
4 ゲオルギー・カラエフ;10900;SOV;1930;1990;1990;1990;3;4;0;0;0;5;0;L10900;1930;1984;x
6 マレック・カラコズ;10901;SOV;1940;1950;1990;1990;2;6;2;1;0;5;0;L10901;1940;1962;x
5 アスカナズ・カラペティアン;10902;SOV;1941;1990;1990;1990;3;5;0;1;0;5;0;L10902;1941;1954;x
5 セルゲイ・カラペティアン;10903;SOV;1938;1990;1990;1990;3;5;16;1;0;5;0;L10903;1938;1990;x
6 アファナシー・カラヴァトスキー;10904;SOV;1943;1950;1990;1990;2;6;16384;2;0;5;2;L10904;1943;1980;x
5 ドミトリー・カルビシェフ;10905;SOV;1930;1940;1990;1990;2;5;32;0;0;5;0;L10905;1930;1945;x
6 グリゴリー・カリジュスキー;10906;SOV;1945;1990;1990;1990;3;6;0;1;0;5;0;L10906;1945;1958;x
6 バシリ・カルナ;10907;SOV;1940;1990;1990;1990;3;6;4;1;0;5;0;L10907;1940;1943;x
6 ヴラディス・カルヴィアリス;10908;SOV;1940;1990;1990;1990;3;6;1;1;0;5;0;L10908;1940;1961;x
5 アンドレイ・カルペリュク;10909;SOV;1942;1990;1990;1990;3;5;0;1;0;5;0;L10909;1942;1990;x
5 アナトリー・カトコフ;10910;SOV;1941;1990;1990;1990;3;5;0;0;0;5;0;L10910;1941;1981;x
5 ダニイル・カザケービッチ;10911;SOV;1942;1946;1990;1990;2;5;1;0;0;5;0;L10911;1942;1959;x
7 アレクサンドル・カザンキン;10912;SOV;1939;1946;1990;1990;2;7;272;1;0;5;0;L10912;1939;1955;x
6 アレクサンドル・カザートセフ;10913;SOV;1942;1950;1990;1990;2;6;0;1;0;5;0;L10913;1942;1961;x
5 アヴグスト・カゼカンプ;10914;SOV;1939;1990;1990;1990;3;5;8;1;0;5;0;L10914;1939;1942;x
6 ヨシフ・ケダ;10915;SOV;1943;1990;1990;1990;3;6;2;1;0;5;0;L10915;1943;1952;x
6 ボレスラフ・キェニェービチ;10916;SOV;1940;1950;1990;1990;2;6;2;1;0;5;0;L10916;1940;1954;x
6 アンドレイ・ハリトーノフ;10917;SOV;1941;1990;1990;1990;3;6;0;1;0;5;0;L10917;1941;1967;x
6 グリゴリー・クハリュジン;10918;SOV;1941;1945;1990;1990;2;6;16;1;0;5;0;L10918;1941;1975;x
6 アブラム・ハシン;10919;SOV;1938;1990;1990;1990;3;6;128;1;0;5;0;L10919;1938;1947;x
6 イヴァン・ハゾフ;10920;SOV;1942;1944;1990;1990;2;6;8;1;0;5;0;L10920;1942;1944;x
6 イヴァン・ヒジュニアク;10921;SOV;1941;1944;1990;1990;2;6;4;1;0;5;0;L10921;1941;1980;x
6 ニコライ・フレーブニコフ;10922;SOV;1940;1950;1960;1990;1;6;2;1;0;5;0;L10922;1940;1981;x
5 アルセニー・フレヴォフ;10923;SOV;1940;1990;1990;1990;3;5;0;1;0;5;0;L10923;1940;1967;x
5 バシリ・フロポフ;10924;SOV;1940;1950;1990;1990;2;5;128;0;0;5;0;L10924;1940;1975;x
4 アレクサンドル・フメル;10925;SOV;1940;1947;1990;1990;2;4;0;0;0;5;0;L10925;1940;1990;x
6 ラファイル・フメリニツキー;10926;SOV;1930;1939;1990;1990;2;6;2;2;0;5;0;L10926;1930;1948;x
5 イヴァン・ホフロフ;10927;SOV;1943;1990;1990;1990;3;5;8;1;0;5;0;L10927;1943;1990;x
6 バシリ・ホフロフ;10928;SOV;1941;1945;1952;1990;1;6;4;1;0;5;0;L10928;1941;1953;x
5 ドミトリー・ホロストフ;10929;SOV;1942;1948;1990;1990;2;5;0;0;0;5;0;L10929;1942;1990;x
6 ニキフォル・ホルゼンコ;10931;SOV;1930;1941;1990;1990;2;6;16;1;0;5;0;L10931;1930;1946;x
5 ミハイル・ホジン;10932;SOV;1938;1942;1958;1990;1;5;0;1;0;5;0;L10932;1938;1979;x
5 ニコライ・フラブロフ;10933;SOV;1941;1990;1990;1990;3;5;0;1;0;5;0;L10933;1941;1943;x
4 アルカディー・フレノフ;10934;SOV;1941;1945;1952;1990;1;4;32;0;0;5;0;L10934;1941;1960;x
5 ミハイル・フリプノフ;10936;SOV;1941;1990;1990;1990;3;5;0;0;0;5;0;L10936;1941;1990;x
7 チモフェイ・フリューキン;10937;SOV;1939;1953;1953;1990;1;7;16384;2;0;5;2;L10937;1939;1953;x
6 ハリトン・フダロフ;10939;SOV;1942;1948;1990;1990;2;6;4;1;0;5;0;L10939;1942;1990;x
6 ニコライ・キチャエフ;10940;SOV;1941;1990;1990;1990;3;6;64;1;0;5;0;L10940;1941;1990;x
6 ニコライ・キダリンスキー;10941;SOV;1940;1990;1990;1990;3;6;32768;1;0;5;2;L10941;1940;1952;x
5 ミハイル・キクナゼ;10942;SOV;1943;1990;1990;1990;3;5;0;0;0;5;0;L10942;1943;1959;x
6 ユゼフ・キンバー;10943;SOV;1943;1990;1990;1990;3;6;128;1;0;5;0;L10943;1943;1961;x
4 ニコライ・キルチェヴィスキー;10944;SOV;1944;1990;1990;1990;3;4;32;0;0;5;0;L10944;1944;1990;x
6 イヴァン・キリチェンコ;10945;SOV;1941;1945;1990;1990;2;6;128;2;0;5;0;L10945;1941;1959;x
6 ニコライ・キリューキン;10946;SOV;1940;1945;1990;1990;2;6;2;1;0;5;0;L10946;1940;1953;x
5 ウラジーミル・キルピチニコフ;10947;SOV;1939;1990;1990;1990;3;5;8;1;0;5;0;L10947;1939;1941;x
5 アレクサンドル・キルサーノフ;10948;SOV;1942;1990;1990;1990;3;5;0;1;0;5;0;L10948;1942;1963;x
6 ドミトリー・キスリシュン;10949;SOV;1938;1990;1990;1990;3;6;4;2;0;5;0;L10949;1938;1951;x
4 レオニード・キタエフ;10950;SOV;1940;1990;1990;1990;3;4;1;1;0;5;0;L10950;1940;1968;x
5 ニコライ・クラドヴォイ;10951;SOV;1943;1990;1990;1990;3;5;128;1;0;5;0;L10951;1943;1960;x
6 バシリ・クレメンテフ;10952;SOV;1930;1990;1990;1990;3;6;514;1;0;5;0;L10952;1930;1967;x
5 ペトル・クレノフ;10953;SOV;1930;1938;1990;1990;2;5;0;1;0;5;0;L10953;1930;1942;x
6 ミハイル・クレシュニン;10954;SOV;1941;1990;1990;1990;3;6;1;1;0;5;0;L10954;1941;1990;x
5 バシリ・クレヴィトソフ;10955;SOV;1942;1990;1990;1990;3;5;0;2;0;5;2;L10955;1942;1990;x
6 ロバート・クリアヴィニシュ;10956;SOV;1930;1930;1990;1990;2;6;516;1;0;5;0;L10956;1930;1941;x
6 ニコライ・クリチュ;10957;SOV;1930;1940;1990;1990;2;6;8;1;0;5;0;L10957;1930;1941;x
6 イヴァン・クリモフ;10958;SOV;1940;1945;1955;1990;1;6;4096;2;0;5;2;L10958;1940;1959;x
5 レオニード・クリュエフ;10959;SOV;1930;1930;1990;1990;2;5;513;1;0;5;0;L10959;1930;1943;x
6 ニコライ・クリュコフ;10960;SOV;1930;1941;1990;1990;2;6;2;2;0;5;0;L10960;1930;1945;x
6 セルゲイ・クニアズコフ;10961;SOV;1939;1944;1990;1990;2;6;2;2;0;5;0;L10961;1939;1962;x
5 イヴァン・クニュシュ;10962;SOV;1940;1990;1990;1990;3;5;0;1;0;5;0;L10962;1940;1990;x
5 エルモライ・コベリゼ;10963;SOV;1943;1990;1990;1990;3;5;2;1;0;5;0;L10963;1943;1961;x
5 グリゴリー・コベレンツ;10964;SOV;1941;1990;1990;1990;3;5;0;1;0;5;0;L10964;1941;1947;x
6 グリゴリー・コブロフ;10965;SOV;1943;1990;1990;1990;3;6;16;1;0;5;0;L10965;1943;1988;x
6 グリゴリー・コルチャノフ;10966;SOV;1943;1990;1990;1990;3;6;0;1;0;5;0;L10966;1943;1990;x
6 ボグダン・コルチギン;10967;SOV;1942;1944;1990;1990;2;6;2;2;0;5;0;L10967;1942;1976;x
6 ミハイル・コルデュボフ;10968;SOV;1943;1990;1990;1990;3;6;256;1;0;5;0;L10968;1943;1967;x
5 アレクサンドル・コレンコヴィスキー;10969;SOV;1930;1930;1990;1990;2;5;512;2;0;5;0;L10969;1930;1942;x
5 イヴァン・コレスニチェンコ;10970;SOV;1943;1990;1990;1990;3;5;0;0;0;5;0;L10970;1943;1984;x
5 ドミトリー・コレスニコフ;10971;SOV;1940;1990;1990;1990;3;5;16;1;0;5;0;L10971;1940;1965;x
5 イヴァン・コレスニコフ;10972;SOV;1941;1990;1990;1990;3;5;130;1;0;5;0;L10972;1941;1961;x
7 コンスタンチン・コルグアノフ;10973;SOV;1939;1945;1990;1990;2;7;0;1;0;5;0;L10973;1939;1968;x
5 アレクサンドル・コロビアコフ;10974;SOV;1939;1990;1990;1990;3;5;0;1;0;5;0;L10974;1939;1953;x
5 アナトリー・コロブティン;10975;SOV;1941;1990;1990;1990;3;5;0;1;0;5;0;L10975;1941;1955;x
6 ステパン・コロミイェツ;10976;SOV;1941;1990;1990;1990;3;6;1;1;0;5;0;L10976;1941;1970;x
4 アレクサンドル・コロミノフ;10977;SOV;1942;1990;1990;1990;3;4;0;0;0;5;0;L10977;1942;1979;x
5 セメン・コロニン;10978;SOV;1939;1990;1990;1990;3;5;0;1;0;5;0;L10978;1939;1972;x
6 ウラジーミル・コマロフ;10979;SOV;1944;1950;1960;1990;1;6;4;1;0;5;0;L10979;1944;1976;x
5 ニコライ・コンチッツ;10980;SOV;1941;1990;1990;1990;3;5;8;0;0;5;0;L10980;1941;1975;x
6 ダニイル・コンドラティク;10981;SOV;1940;1945;1990;1990;2;6;0;2;0;5;2;L10981;1940;1956;x
5 バシリ・コンコフ;10982;SOV;1940;1990;1990;1990;3;5;0;1;0;5;0;L10982;1941;1990;x
5 イヴァン・コンノフ;10983;SOV;1941;1945;1990;1990;2;5;0;0;0;5;0;L10983;1941;1951;x
6 ミハイル・コンスタンティノフ;10984;SOV;1940;1944;1958;1990;1;6;16;2;0;5;0;L10984;1940;1964;x
6 ウラジスラフ・コルチッツ;10986;SOV;1930;1941;1950;1990;1;6;4;1;0;5;0;L10986;1930;1966;x
5 アンドレイ・コルネエフ;10987;SOV;1940;1990;1990;1990;3;5;0;1;0;5;0;L10987;1940;1941;x
3 レオニード・コルニエッツ;10988;SOV;1941;1950;1990;1990;2;3;0;0;0;5;0;L10988;1941;1969;x
6 イヴァン・コルニーロフ;10989;SOV;1940;1990;1990;1990;3;6;0;0;0;5;0;L10989;1940;1953;x
5 バシリ・コルニーロフ＝ドルゴフ;10990;SOV;1940;1942;1990;1990;2;5;2;1;0;5;0;L10990;1940;1942;x
6 バシリ・コロブチェンコ;10991;SOV;1941;1948;1955;1990;1;6;4;2;0;5;0;L10991;1941;1990;x
6 ボリス・コロブコフ;10992;SOV;1938;1945;1950;1990;1;6;129;1;0;5;0;L10992;1938;1952;x
6 ヒョードル・コロブコフ;10993;SOV;1941;1990;1990;1990;3;6;131072;1;0;5;2;L10993;1941;1942;x
5 ヒョードル・コロル;10994;SOV;1941;1990;1990;1990;3;5;128;1;0;5;0;L10994;1941;1942;x
6 ステパン・コロル;10995;SOV;1938;1944;1990;1990;2;6;4096;1;0;5;2;L10995;1938;1951;x
5 アレクサンドル・コロレフ;10996;SOV;1941;1990;1990;1990;3;5;0;1;0;5;0;L10996;1941;1943;x
6 ミハイル・コロレフ;10997;SOV;1941;1990;1990;1990;3;6;128;1;0;5;0;L10997;1941;1968;x
5 ミハイル＝フィリポヴィッチ・コロレフ;10998;SOV;1930;1940;1990;1990;2;5;0;1;0;5;0;L10998;1930;1957;x
4 ゲンナジー・コロトコフ;10999;SOV;1941;1944;1990;1990;2;4;2;1;0;5;0;L10999;1941;1982;x
6 バシリ・コロヴィコフ;11000;SOV;1938;1945;1990;1990;2;6;1;1;0;5;0;L11000;1938;1969;x
6 バシリ・コルシュ;11001;SOV;1939;1990;1990;1990;3;6;16;1;0;5;0;L11001;1939;1946;x
5 フェオドシー・コルゼネヴィッチ;11002;SOV;1941;1945;1990;1990;2;5;0;0;0;5;0;L11002;1941;1972;x
6 ペトル・コセンコ;11003;SOV;1941;1950;1990;1990;2;6;4;1;0;5;0;L11003;1941;1960;x
5 エヴスタフィ・コシュチェーフ;11004;SOV;1939;1990;1990;1990;3;5;0;0;0;5;0;L11004;1939;1950;x
7 バシリ・コシュエレフ;11005;SOV;1942;1990;1990;1990;3;7;128;1;0;5;0;L11005;1942;1968;x
4 ヴィクトル・コシアキン;11006;SOV;1937;1948;1990;1990;2;4;0;1;0;5;0;L11006;1937;1958;x
6 イヴァン・コソブスキー;11007;SOV;1937;1945;1990;1990;2;6;2;2;0;5;0;L11007;1937;1953;x
5 レフ・コソノゴフ;11008;SOV;1942;1990;1990;1990;3;5;0;1;0;5;0;L11008;1942;1943;x
5 アレクサンドル・コスティシュン;11009;SOV;1942;1990;1990;1990;3;5;1;1;0;5;0;L11009;1942;1943;x
5 ウラジーミル・コステャレフ;11010;SOV;1943;1950;1956;1990;1;5;0;1;0;5;0;L11010;1943;1970;x
5 ミハイル・コシフ;11011;SOV;1942;1950;1990;1990;2;5;0;1;0;5;2;L11011;1942;1988;x
5 レオニード・カテリニコフ;11012;SOV;1930;1990;1990;1990;3;5;514;1;0;5;0;L11012;1930;1941;x
6 ミハイル・カテリニコフ;11013;SOV;1943;1990;1990;1990;3;6;0;2;0;5;2;L11013;1943;1953;x
6 フェオドシー・カテリアー;11014;SOV;1943;1950;1990;1990;2;6;131072;2;0;5;2;L11014;1943;1980;x
