#;;;;;;;;;;;X
##;;;;;;;;;;;X
##;;;;;;;;;;;X
##### Open this document in Excel, version 5 or later.;;;;;;;;;;;X
##### To convert the semicolon-separated list to a normal Excel table, first click on the 'A' above to select the entire 'A' column.;;;;;;;;;;;X
##### Select 'Data' -> 'Text to Columns' -> 'Delimited' -> 'Next';;;;;;;;;;;X
##### Check 'Semicolon' (ONLY!) -> 'Finish';;;;;;;;;;;X
##### Select column 'A' through 'K' (click + drag on letters above columns);;;;;;;;;;;X
##### Right-click anywhere on the sheet (inside the selection) and select 'Column width' and set it so that only THREE columns are visible ('45' with 1024 x 768 screen resolution);;;;;;;;;;;X
##### Right-click anywhere on the sheet again (still inside the selection) and select 'Format Cells' -> 'Alignment' -> check 'Wrap Text' + select 'Vertical: Top' -> 'OK';;;;;;;;;;;X
##### Place the cursor in cell C1 and select 'Window' -> 'Freeze Panes' (allows you to scroll horizontally to see any language in the rightmost coulmn while still having the string names/comments and the english original text in the left and middle column;;;;;;;;;;;X
##### CAREFULLY read the instructions in cells B18 ? B36;;;;;;;;;;;X
##;;;;;;;;;;;X
##;;;;;;;;;;;X
##;NOTES TO TRANSLATORS:;;;;;;;;;;X
##;=====================;;;;;;;;;;X
##;;;;;;;;;;;X
##;1) '%s' is for indicating where another string is inserted, and MAY NEVER BE REMOVED! If there are more than one '%s' in a string, they may NOT CHANGE PLACES.;;;;;;;;;;X
##;###############################################################################################################################################################################################################################################################;;;;;;;;;;X
##;3) '%t' is for indicating where the player's 'title' is inserted, however only in game message boxes.';;;;;;;;;;X
##;###############################################################################################################################################################################################################################################################;;;;;;;;;;X
##;5) A dollar sign, '$' will always automatically be replaced by the 'ducats' icon.;;;;;;;;;;X
##;6) Any row with a '#' in the first column (column 'A') will be ignored. However, you cannot use any paragraph characters in these rows!!!;;;;;;;;;;X
##;7) To insert a carriage return, insert a '\n' (backslash + n);;;;;;;;;;X
##;8) No formatting can be done in this file. To change the color of a text, insert the following codes in front of the word:;;;;;;;;;;X
##;ｧW = white text;;;;;;;;;;X
##;ｧY = orange text;;;;;;;;;;X
##;###############################################################################################################################################################################################################################################################;;;;;;;;;;X
##;###############################################################################################################################################################################################################################################################;;;;;;;;;;X
##;10) ALL CELLS in column 'L' in this document MUST contain a character!;;;;;;;;;;X
##;11) The LAST CELL in the 'A' column MUST contain the string '#EOF';;;;;;;;;;X
##;12) If you want to begin a string with a ' (citation mark), you will need to type it twice (Excel will read the first one as a commentary which is not  exported into the actual text database file);;;;;;;;;;X
##;;;;;;;;;;;X
##;WHEN DONE: save as 'Semicolon Separated (.csv)' format, and make sure the file is called 'Text.csv'.;;;;;;;;;;X
##;;;;;;;;;;;X
##;NOTE: If Excel complains about an 'Error in formula' when the cell content begins with a '+' or '-' sign, type a ' (citation mark) in front of the plus or minus.;;;;;;;;;;X
##;;;;;;;;;;;X
##;;;;;;;;;;;X
#  STRING NAME (do not change!);English;French;Italian;Spanish;German;Polish;Portuguese;Russian;;Extra2;X
#  ========================;==========;==========;==========;========;==========;==========;==========;==========;;==========;X
#LANGUAGE;English;French;Italian;Spanish;German;Polish;Portuguese;Russian;;Extra2;X
##;;;;;;;;;;;X
EVT_55043_ACTC;もう少し事態を静観すべきだ;;;;;;;;;;x
EVT_55044_NAME;三国同盟と対米宣戦問題;;;;;;;;;;x
EVT_55044_DESC;アメリカ合衆国が友邦ドイツに対して宣戦を布告した。我が国には三国同盟第三条の規定に従って対米宣戦義務が発生している。道理と道義の両面から我が国は宣戦すべきではあるが、強大なアメリカ相手に我が国は一体どこまで戦えるのだろうか。資源の備蓄量などを考えると現時点で対米宣戦を決行することは賢明だろうか。国論は真っ二つに分かれている……。;;;;;;;;;;x
EVT_55044_ACTA;同盟に基づき対米宣戦すべし;;;;;;;;;;x
EVT_55044_ACTB;今はまだその時ではない;;;;;;;;;;x
EVT_55050_NAME;ドイツによるロシア開発;;;;;;;;;;x
EVT_55050_DESC;独ソ戦と二度目の内戦を受けてロシア国内の産業は多くの分野で空洞化が起こっていた。戦争が終わってしまえば兵士たちがそのまま失業者となり国内に於ける革命の種となることを危惧したロシア政府は、ドイツからの出資で産業の再興の基礎を作り出すことを考え、ベルリンに提案した。安い買い物にはならないが、ロシアに対して軍事力以外での影響力を置くことが出来ることはドイツが東方での安定を保つために有用なことであろう。;;;;;;;;;;x
EVT_55050_ACTA;ロシアへの進出を行いたい企業を探すとしよう;;;;;;;;;;x
EVT_55050_ACTB;ロシア人に出してやるような金はない;;;;;;;;;;x
EVT_55051_NAME;新天地を求める者達来たれ！;;;;;;;;;;x
EVT_55051_DESC;新生ロシアへの開発を行うため東方開発庁が設置され、これの求めに応じてI.G.ファルベン、ポルシェとフォルクスワーゲンの合同グループ、そしてユンカース社がそれぞれの開発提案を提出した。I.G.ファルベンはかねてから計画していた国際経済支配の一環としてロシア・カザフ県地域への化学工場の設置を検討している。彼の地には既に小規模な油田群が存在しているもののロシアの化学分野はI.G.ファルベンの技術者に言わせれば「洗練されていない」らしく、ドイツ人による手が入ればクイビシェフ周辺はバクー油田を超える大油田に化けるのだという。ポルシェはフォルクスワーゲンと共同で現地に自動車工場の設立を目論んでいる。もともとラパッロ条約の頃にスターリンがフェルディナンド・ポルシェ博士をロシア国内に招致したがっていた過去があり、今回はVW社が博士の代わりにロシア国内での窓口となってポルシェを企業としてロシアに進出し、ロシアの民間車両産業で大きな力を発揮できると考えている。更に、ユンカースの技術者もロシアでの民需に興味を抱いている。ソビエト連邦時代の航空機設計局が四散してしまったことによりロシアの航空機産業には入り込む余地があるとユンカースは考えており、今後大需要が見込まれる民間航空機の東方でのシェア争いに参加したい考えである。ロシアへの影響力をドイツ企業を通じて保つことが出来るのならば、ドイツの未来に大きな利益をもたらすことが出来る、いい話と言えるのではないだろうか？;;;;;;;;;;x
EVT_55051_ACTA;I.G.ファルベン ― ロシア人に科学技術というものをお見せしよう;;;;;;;;;;x
EVT_55051_ACTB;VW-ポルシェ ― モスクワまでベルリンまで国民車で旅しよう;;;;;;;;;;x
EVT_55051_ACTC;ユンカース ― ドイツの航空技術を東へ飛び立たせよう;;;;;;;;;;x
EVT_55051_ACTD;中止だ！　国家には私企業の欲望に加担する余裕はない！;;;;;;;;;;x
EVT_55052_NAME;ロシアにおけるI.G.ファルベン;;;;;;;;;;x
EVT_55052_DESC;戦災における産業構造の空洞化を埋めるためにロシア政府はドイツと交渉を重ね、ドイツ政府はこれに応じて我が国への企業の進出を許可した。両国政府の認可のもとでI.G.ファルベンはカザン県（旧タタール自治ソビエト社会主義共和国）へ拠点を設置した。この地には10億トン以上の石油が埋蔵されており、開発によって年間3200万トンほどの原油算出が見込めるであろうとしている（なお、1939年のバクー油田での原油産出量は2540万トンである）。I.G.ファルベンはロシアが戦前から比較的苦手としていた化学分野における世界最先端技術を持っており、ロシア国内のあらゆる産業に用いられる化学製品がI.G.ファルベンの祝福を得たものとなる日はそう遠くないだろう。;;;;;;;;;;x
EVT_55052_ACTA;良いことだ……少なくとも短期的には;;;;;;;;;;x
EVT_55053_NAME;ロシアにおけるI.G.ファルベン;;;;;;;;;;x
EVT_55053_DESC;戦災における産業構造の空洞化を埋めるためにロシア政府はドイツと交渉を重ね、ドイツ政府はこれに応じて我が国への企業の進出を許可した。両国政府の認可のもとでI.G.ファルベンはカザン県（旧タタール自治ソビエト社会主義共和国）へ拠点を設置した。この地には10億トン以上の石油が埋蔵されており、開発によって年間3200万トンほどの原油算出が見込めるであろうとしている（なお、1939年のバクー油田での原油産出量は2540万トンである）。I.G.ファルベンはロシアが戦前から比較的苦手としていた化学分野における世界最先端技術を持っており、ロシア国内のあらゆる産業に用いられる化学製品がI.G.ファルベンの祝福を得たものとなる日はそう遠くないだろう。;;;;;;;;;;x
EVT_55053_ACTA;Berlin to Moscow, in one tank!;;;;;;;;;;x
EVT_55054_NAME;ロシアにおけるユンカース;;;;;;;;;;x
EVT_55054_DESC;戦災における産業構造の空洞化を埋めるためにロシア政府はドイツと交渉を重ね、ドイツ政府はこれに応じて我が国への企業の進出を許可した。両国政府の認可のもとでユンカース社による新設計局と工場が設置されることとなる。これらの施設はモスクワ北東部郊外のカリーニングラードという名であった場所に建てられる。総責任者はユンカースの技術者ブルーノ・バーデで、彼はジェットエンジンによる爆撃機の開発を高速旅客機の開発に発展させていきたいと語っている。未だ黎明期にあるジェット推進航空機の道は困難であろうが、皆がその前途が明るいことを信じている。;;;;;;;;;;x
EVT_55054_ACTA;彼らは何を作り出すのであろうな？;;;;;;;;;;x
EVT_55055_NAME;日本によるシベリア開発;;;;;;;;;;x
EVT_55055_DESC;シベリアの民族主義とやらに乗っかってソ連の半分を手にした日本であったが、それはシベリア国の民族主義者達を通じての間接的なもので、根拠としてはあまりに脆弱であった。ドイツがロシアへの投資を行うことを検討している情報が入ると、日本でもシベリアへの官民を経由しての影響力を保つため、彼の地に出資を行うべきであるという声が上がり、シベリア国側に提案された。ソ連時代の重工業力しか経済基盤のないシベリアにとってはとりあえず悪い話ではなく、向こうも受け入れを拒否することは無さそうである。;;;;;;;;;;x
EVT_55055_ACTA;シベリアへの進出を行いたい企業を探すとしよう;;;;;;;;;;x
EVT_55055_ACTB;不毛の地に捨てる金はない;;;;;;;;;;x
EVT_55056_NAME;日本企業のシベリア進出;;;;;;;;;;x
EVT_55056_DESC;日本政府の求めに応じ、川崎車輌、三井造船、住友鉱業の三社が出資に関する計画書を提出した。川崎は南満州鉄道とシベリア鉄道の間の連絡の強化、ひいてはシベリア鉄道の大連までの延伸を計画している（ただし、シベリア鉄道の軌間は1520mm、一方で南満州鉄道は国際標準軌間の1435mmであるため、レールには一切互換性がない）。少なくともシベリア鉄道の東半分であるおよそ4500kmの区画の開発について携わることができれば、大陸への重工業の進出は可能であると考えている。三井はオホーツクを海運の拠点として開発することを望んでおり、現在日本軍が保障占領しているオホーツクをシベリア国に割譲しつつ日本と共同開発し、ウラジオストクに代わる極東シベリアにおける商業の中心地と、そしてそれに伴い必要になるはずの造船所を建設したい目論見である。また、住友鉱業はシベリアに莫大な量の未開発の非鉄金属が存在していることに着目しており、シベリア内での資源開発で影響力を発揮したい考えである。どれも安い買い物ではあるまいが、成功すればいずれも大きな見返りを様々な形で齎してくれるであろう。;;;;;;;;;;x
EVT_55056_ACTA;川崎車輌 ― 「あじあ」をエカテリンブルクまで！;;;;;;;;;;x
EVT_55056_ACTB;三井造船 ― 極東の拠点港をオホーツクに;;;;;;;;;;x
EVT_55056_ACTC;住友鉱業 ― シベリアの宝石で億万長者になろう！;;;;;;;;;;x
EVT_55056_ACTD;中止だ！　国家には私企業の欲望に加担する余裕はない！;;;;;;;;;;x
EVT_55057_NAME;シベリアにおける川崎車輌;;;;;;;;;;x
EVT_55057_DESC;ロシア鉄道東シベリア鉄道支社の事務所と同じイルクーツク市内に川崎車輌の営業所が出てくる。日本の鉄道車両メーカーとしては先進的な企業であり、国外向け車輌の受注をシベリアに求めた形である。シベリア鉄道の区間は今満州・シベリア国・ロシア国の三国に渡っており、日独を含め各国での通過ビザ取得の手順が整理されれば、船よりずっと速く、そして安定的に東京からパリまで、もしくはその逆を移動することが出来るようになるだろう。その時に超長距離車輌が必要になるならば、そのときこそ川崎の出てきた甲斐があるというものである。鉄道の未来が沿線上の各国の未来とともに明るくあることを願おう。;;;;;;;;;;x
EVT_55057_ACTA;また一歩東亜が欧州に近づいてしまったな！;;;;;;;;;;x
EVT_55058_NAME;シベリアにおける三井造船;;;;;;;;;;x
EVT_55058_DESC;外海に繋がる港を持たないシベリア国であったが、本日よりその心配はなくなった。オホーツク港は本日よりシベリア国の所轄となる。ロシア人に太平洋へのアクセスを出来るきっかけを作ることに対して日本海軍は難色を示していたが、そもそもオホーツクに出る最初の造船所がこの三井造船――日本の企業なのであるから海軍の脅威がすぐに起こるようなことはない、と言う理屈で日本政府は軍をなんとか抑え込んだようである。ところでウラジオストクに代わる極東ロシアの拠点港と言えば普通はペトロパブロフスク・カムチャツキーなのであるが、そちらも今は日本の占領下にあり、シベリア国が太平洋に艦隊を進出させたいなどと考えるならば、そちらも必須であるのだから、当分のところシベリア海軍の道が出来た、というわけでは無さそうである。毎年人口減少が続くオホーツクでの統治は意外なほど順調に進んでおり、治安上の問題はない。;;;;;;;;;;x
EVT_55058_ACTA;まずは、我々の豊富な資源を外海でやり取りできることを喜ぼう！;;;;;;;;;;x
EVT_55059_NAME;シベリアにおける住友鉱業;;;;;;;;;;x
EVT_55059_DESC;シベリアの鉱石埋蔵量は桁外れである。経済的な価値があると言われる金属ほぼ全種が、この地には埋まっている。特に、ニッケルの埋蔵量は世界最大級（全世界での埋蔵量の40％）であると言われている一方、その殆どが未だ未開発である。ハンティ・マンシイスクにも大規模な油田を建てられそうだ。シベリアでの開発はこれまで主にソビエト連邦が粛清のついでに強制労働で行わせていたようなものが多く、組織的・効率的な開発はまだ未着手であると言っていい。シベリアは青田の地なのである。そこに日系企業が入って、その潜在能力を発揮させようと言うのである。皆不毛と言われた大地から得られる利益を心待ちにしている。;;;;;;;;;;x
EVT_55059_ACTA;シベリアの豊かさを見せる時だ！;;;;;;;;;;x
EVT_55060_NAME;ラーマ８世謎の崩御;;;;;;;;;;x
EVT_55060_DESC;ラーマ８世は即位後もスイスでの学業に従事し1945年に帰国したが翌年不審な死を遂げた。 1946年6月9日、ボーロマピマーン宮殿で銃声が響き、駆けつけた時にはラーマ８世は死んでいた。 銃の暴発事故として処理される運びだったが警察が検死結果から他殺説を示唆した。 捜査本部が設置されたものの捜査は続かず未だに真相は明らかになっていない。 後にラーマ９世の協力で調査したしたウィリアムスティーブンソンは著書で日本軍の参謀・辻政信の犯行の可能性が高いと示唆した。;;;;;;;;;;x
EVT_55060_ACTA;いつか真実が明らかになる事もあるだろう……。;;;;;;;;;;x
EVT_55061_NAME;大蒙古の成立;;;;;;;;;;x
EVT_55061_DESC;内蒙古と外蒙古の全域の掌握に成功し、 大蒙古が成立した。;;;;;;;;;;x
EVT_55061_ACTA;大蒙古万歳！;;;;;;;;;;x
EVT_55061_ACTB;世界最大の帝国は モンゴル帝国の末裔にこそ相応しい;;;;;;;;;;x
EVT_55062_NAME;大元大蒙古国再建;;;;;;;;;;x
EVT_55062_DESC;突如 蒙古が元王朝再建を宣言し、世界中の旧モンゴル帝国領に対して領有を主張した。;;;;;;;;;;x
EVT_55062_ACTA;気でも違ったか……。;;;;;;;;;;x
EVT_55063_NAME;大都凱旋;;;;;;;;;;x
EVT_55063_DESC;元王朝時代の首都である大都に凱旋した。 王朝再建の象徴となるだろう。;;;;;;;;;;x
EVT_55063_ACTA;大元大蒙古国万歳！！;;;;;;;;;;x
EVT_55065_NAME;河豚計画再び;;;;;;;;;;x
EVT_55065_DESC;日本との中国市場をめぐる争いは決着し、 我が国も満州国を承認するに至った。 満洲には極東ユダヤ人会があり、 日本と満州そして米国の関係を良好にするべく橋渡しを根強く行ってきた。 満洲国という新しい市場の発展がアメリカの国益にかなうものであり、 満洲国復興をユダヤ資本に委ねることはこれからの発展を促す良い材料になるだろう。;;;;;;;;;;x
EVT_55065_ACTA;計画を実行に移す;;;;;;;;;;x
EVT_55065_ACTB;そんな空論に予算を割く余裕はない;;;;;;;;;;x
EVT_55066_NAME;河豚計画 ― 満洲にユダヤ人自治区誕生;;;;;;;;;;x
EVT_55066_DESC;満洲はユダヤ人を利用する代償として、 ユダヤ人たちに夢を約束した。 ヨーロッパの荒れ狂う迫害の嵐からユダヤ人を救い、 安住の地を与えようというのである。 遂に膨大な数のユダヤ人が満洲に入植を始めたが、 これには「日本のシンドラー」杉原千畝に救われた者も多く含まれていた。 この5万のユダヤ人の存在は、日満、 そしてアジアの運命を左右する可能性がある。;;;;;;;;;;x
EVT_55066_ACTA;素晴らしい！;;;;;;;;;;X
EVT_55067_NAME;北満州油田;;;;;;;;;;x
EVT_55067_DESC;黒竜江省安達県ゴルロス後旗バルガソムで油田を発見した。 油田は重質油であり石油精製は困難だった。 戦前では熱分解が一般的な方法であったが、 この方法では重質油を軽油や自動車ガソリンには製油できるが、 ハイオクタンは生産できなかった。 よって水素添加・アルキレーション・接触分解を用いないと ハイオクタンの航空揮発油は生産できなかった。 これらの方法は、プラント、ノウハウがアメリカから輸入できなければ形を成さない物だが、 対米関係は良好であり長期間に渡って石油精製施設の研究や建設を行うことが可能となっていた。;;;;;;;;;;X
EVT_55067_ACTA;石油精製を開始する;;;;;;;;;;X
EVT_55067_ACTB;断念せざるを得ない;;;;;;;;;;X
EVT_55070_NAME;河豚計画;;;;;;;;;;x
EVT_55070_DESC;1934年、日産コンツェルンを率いる鮎川義介は外務省から 「ドイツ系ユダヤ人5万人の満洲移住計画」という論文を発表した。 彼は、ドイツ系ユダヤ人を満洲に受け入れ、 最終的には100万人を移住させ、 満洲にユダヤ人自治区を作ることでアメリカの歓心を買い、 対ソ連への防波堤にしようと考えていたのだった。 膨張を続ける日本の版図は、 ロスチャイルドやバーナード・バルークやヤコブ・シフなど ユダヤ財閥の資本と経営技術を必要としていた。満洲国には極東ユダヤ人会があり、日本と満州そして米国の関係を良好にするべく橋渡しを根強く行ってきた。 これから満洲国が自立していく上で日本が残した計画を元に、 ユダヤ資本や経営技術を利用することが出来れば 経済基盤の確立と復興が大きく進む可能性がある。;;;;;;;;;;X
EVT_55070_ACTA;計画を実行に移す;;;;;;;;;;X
EVT_55070_ACTB;そんな空論に予算を割く余裕はない;;;;;;;;;;X
EVT_55071_NAME;河豚計画 ― 米国ユダヤ社会の反応;;;;;;;;;;x
EVT_55071_DESC;満洲のユダヤ人たちは日本と協力する用意があったのに対して、 米国ユダヤ人会議の議長ラビ・スティーブン・ワイズ博士率いるアメリカのユダヤ人は反日的であった。 ハルビンの極東ユダヤ人会議の議長だったアブラハム・カウフマン博士は、 アメリカのユダヤ人のスポークスマンに対して「日本をもっと好意的に見るように」と説得したが、 ルーズベルト大統領の側近だったワイズ博士は日本を全く信用せず、 ユダヤ人の満洲移住構想（河豚計画）には賛成しなかったのである。;;;;;;;;;;X
EVT_55071_ACTA;満洲移住計画に賛同する;;;;;;;;;;x
EVT_55071_ACTB;満洲移住計画に断固反対する;;;;;;;;;;x
EVT55100N;通州事件;;;;;;;;;;X
EVT55100D;盧溝橋事件の発生後、通州で冀東防共自治政府の保安隊が反乱を起こして在留日本人を強襲する事件が起こった。これが通州事件である。この結果として軍民あわせて230人に上る日本人が虐殺された。冀東防共自治政府は日本政府と交渉の後、12月に賠償金を支払いこの事件は解決した。;;;;;;;;;;X
ACT55100A;OK;;;;;;;;;;X
EVT55104N;汪兆銘工作;;;;;;;;;;X
