#  STRING NAME (do not change!);English;French;Italian;Spanish;German;Polish;Portugese;Russian;;Extra2;X
##################################################################################;;;;;;;;;;;X
#  Event Texts;;;;;;;;;;;X
##################################################################################;;;;;;;;;;;X
ELECTION_TITLE;選挙;Election Times;;;;;;;;;X
EVT_2003_DESC;1938年夏、チェコスロヴァキアにてナチスを支持する一部のドイツ系住民が、同国からの分離独立を求めて運動を起こすと、ドイツとチェコスロヴァキアとの間にとてつもない緊張が走った。ヒトラーはズデーテンラントに住むドイツ系住民の独立感情を利用し、少数民族のドイツ系住民に対する“チェコによる弾圧”をでっち上げて声高にチェコ政府を非難した。将来戦争となったときにその責任をチェコスロヴァキアになすりつけるためである。さらにヒトラーはチェコの国境地域にドイツ軍部隊を侵入させておきながら、ズデーデン問題に関する和平会議をミュンヘンで主催することに同意した。この会議には英仏伊の首脳（チェンバレン、ダラディエ、ムッソリーニ）が出席し、チェコスロヴァキアからズデーテンラントを切り離し、ドイツの領土とすることを認めた。この会議に代表の出席を認められなかったチェコ政府は同盟国に見捨てられたと悟り、英仏の圧力に負けてドイツにズデーテンラントを割譲する。ヒトラーは会議に出席した各国首脳に、これ以上の領土拡大は望んでいないと確約した。チェンバレンはヒトラーが署名した一枚の紙を手にイギリスへ戻り、“我々の平和は保たれた”と宣言した。;During the summer of 1938 pro-Nazi elements among Czech Germans demanded the right to secede from Czechoslovakia, a move that created enormous tension between Germany and Czechoslovakia. Hitler, using the minority sentiments in Sudetenland, began propagandizing about  Czech Atrocities  against ethnic Germans in an effort to lay blame for a future conflict on the Czech government. At the same time as German troops infiltrated the Bohemian borderlands Hitler agreed to host a Peace Conference in Munich. Hitler, Chamberlain, Daladier, and Mussolini met and agreed that Hitler should have the Sudetenland of Czechoslovakia. The Czechs, who were not represented at the meeting, realised that their own allies were deserting them and under pressure from the French and British they were forced to surrender the Sudetenland to Germany. Hitler assured those at the meeting that this was the extent of his ambitions for expansion. Chamberlain returned to England with a piece of paper signed by Hitler, proclaiming 'peace in our time.';;;;;;;;;X
ACTIONNAME2003A;OK;OK;;;;;;;;;X
EVT_2004_NAME;ミュンヘン条約 ―  チェコスロヴァキアの枢軸同盟への参加;The Treaty of Munich - Czechoslovakia joins the Axis;;;;;;;;;X
EVT_2004_DESC;1938年夏、チェコスロヴァキアにてナチスを支持する一部のドイツ系住民が、同国からの分離独立を求めて運動を起こすと、ドイツとチェコスロヴァキアとの間にとてつもない緊張が走った。ヒトラーはズデーテンラントに住むドイツ系住民の独立感情を利用し、少数民族のドイツ系住民に対する“チェコによる弾圧”をでっち上げて声高にチェコ政府を非難した。将来戦争となったときにその責任をチェコスロヴァキアになすりつけるためである。さらにヒトラーはチェコの国境地域にドイツ軍部隊を侵入させておきながら、ズデーデン問題に関する和平会議をミュンヘンで主催することに同意した。この会議には英仏伊の首脳（チェンバレン、ダラディエ、ムッソリーニ）が出席し、チェコスロヴァキアからズデーテンラントを切り離し、ドイツの領土とすることを認めた。この会議に代表の出席を認められなかったチェコ政府は同盟国に見捨てられたと悟り、英仏の圧力に負けてドイツにズデーテンラントを割譲する。ヒトラーは会議に出席した各国首脳に、これ以上の領土拡大は望んでいないと確約した。チェンバレンはヒトラーが署名した一枚の紙を手にイギリスへ戻り、“我々の平和は保たれた”と宣言した。;During the summer of 1938 pro-Nazi elements among Czech Germans demanded the right to secede from Czechoslovakia, a move that created enormous tension between Germany and Czechoslovakia. Hitler, using the minority sentiments in Sudetenland, began propagandizing about  Czech Atrocities  against ethnic Germans in an effort to lay blame for a future conflict on the Czech government. At the same time as German troops infiltrated the Bohemian borderlands Hitler agreed to host a Peace Conference in Munich. Hitler, Chamberlain, Daladier, and Mussolini met and agreed that Hitler should have the Sudetenland of Czechoslovakia. The Czechs, who were not represented at the meeting, realised that their own allies were deserting them and under pressure from the French and British they were forced to surrender the Sudetenland to Germany. Hitler assured those at the meeting that this was the extent of his ambitions for expansion. Chamberlain returned to England with a piece of paper signed by Hitler, proclaiming 'peace in our time.';;;;;;;;;X
ACTIONNAME2004A;OK;OK;;;;;;;;;X
EVT_2005_NAME;ミュンヘン条約 ― チェコスロヴァキアがドイツの要求を拒否;The Treaty of Munich - Czechoslovakia refuses claims;;;;;;;;;X
EVT_2005_DESC;1938年夏、チェコスロヴァキアにてナチスを支持する一部のドイツ系住民が、同国からの分離独立を求めて運動を起こすと、ドイツとチェコスロヴァキアとの間にとてつもない緊張が走った。ヒトラーはズデーテンラントに住むドイツ系住民の独立感情を利用し、少数民族のドイツ系住民に対する“チェコによる弾圧”をでっち上げて声高にチェコ政府を非難した。将来戦争となったときにその責任をチェコスロヴァキアになすりつけるためである。さらにヒトラーはチェコの国境地域にドイツ軍部隊を侵入させておきながら、ズデーデン問題に関する和平会議をミュンヘンで主催することに同意した。この会議には英仏伊の首脳（チェンバレン、ダラディエ、ムッソリーニ）が出席し、チェコスロヴァキアからズデーテンラントを切り離し、ドイツの領土とすることを認めた。この会議に代表の出席を認められなかったチェコ政府は同盟国に見捨てられたと悟り、英仏の圧力に負けてドイツにズデーテンラントを割譲する。ヒトラーは会議に出席した各国首脳に、これ以上の領土拡大は望んでいないと確約した。チェンバレンはヒトラーが署名した一枚の紙を手にイギリスへ戻り、“我々の平和は保たれた”と宣言した。;During the summer of 1938 pro-Nazi elements among Czech Germans demanded the right to secede from Czechoslovakia, a move that created enormous tension between Germany and Czechoslovakia. Hitler, using the minority sentiments in Sudetenland, began propagandizing about  Czech Atrocities  against ethnic Germans in an effort to lay blame for a future conflict on the Czech government. At the same time as German troops infiltrated the Bohemian borderlands Hitler agreed to host a Peace Conference in Munich. Hitler, Chamberlain, Daladier, and Mussolini met and agreed that Hitler should have the Sudetenland of Czechoslovakia. The Czechs, who were not represented at the meeting, realised that their own allies were deserting them and under pressure from the French and British they were forced to surrender the Sudetenland to Germany. Hitler assured those at the meeting that this was the extent of his ambitions for expansion. Chamberlain returned to England with a piece of paper signed by Hitler, proclaiming 'peace in our time.';;;;;;;;;X
ACTIONNAME2005A;ただちに侵略するような危険な真似はしない;We dare not attack them outright;;;;;;;;;X
ACTIONNAME2005B;彼らに渡す気がないなら、奪い取るまで！;What they will not give, we shall take!;;;;;;;;;X
EVT_2040_NAME;チェコスロヴァキアの終焉;The End of Czechoslovakia;;;;;;;;;X
EVT_2040_DESC;ズデーテンラントを併合したヒトラーは、次にティソが率いる小さなスロヴァキア愛国組織を使い、半ば強制的にスロヴァキアの独立を宣言させた。これと時を同じくしてドイツ軍部隊がスロヴァキア人の“保護”を名目に国境を越えてチェコスロヴァキア領内への進駐を開始する。そして間髪を入れず、ヒトラーはチェコの大統領に向け、現在の“チェコ問題”について話し合うためにドイツへ来るように要請した。だが、その目的はチェコ大統領を孤立させて脅迫し、屈服させることであった。ヒトラーの策は成功した。数日後にはドイツ軍が旧チェコスロヴァキア全土を掌握した。;After the swallowing of the Sudetenland, Hitler used a small group of Slovakian patriots around Tiso, more or less forcing them to proclaim an independent Slovakia. At the same time German troops started to move across the Czechoslovakian border on the pretext of  protecting  the Slovak people. Swiftly demanding the Czech president come to Germany to discuss recent  Czech problems  Hitler managed to isolate and threaten the Czech leader into submission. A few days later the German Army had full control of the former Czechoslovakia.;;;;;;;;;X
